killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,deathsplayer_10,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_9,assistsplayer_10,dragon_team100,riftherald_team100,winningTeam,ward_player_0,ward_player_1,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,ward_player_10,towers_lost_team100,towers_lost_team200,inhibs_lost_team200,currentGold_1,magicDamageDoneToChampions_1,physicalDamageDoneToChampions_1,trueDamageDoneToChampions_1,totalDamageDoneToChampions_1,goldPerSecond_1,jungleMinionsKilled_1,level_1,minionsKilled_1,timeEnemySpentControlled_1,totalGold_1,xp_1,currentGold_2,magicDamageDoneToChampions_2,physicalDamageDoneToChampions_2,trueDamageDoneToChampions_2,totalDamageDoneToChampions_2,goldPerSecond_2,jungleMinionsKilled_2,level_2,minionsKilled_2,timeEnemySpentControlled_2,totalGold_2,xp_2,currentGold_3,magicDamageDoneToChampions_3,physicalDamageDoneToChampions_3,trueDamageDoneToChampions_3,totalDamageDoneToChampions_3,goldPerSecond_3,jungleMinionsKilled_3,level_3,minionsKilled_3,timeEnemySpentControlled_3,totalGold_3,xp_3,currentGold_4,magicDamageDoneToChampions_4,physicalDamageDoneToChampions_4,trueDamageDoneToChampions_4,totalDamageDoneToChampions_4,goldPerSecond_4,jungleMinionsKilled_4,level_4,minionsKilled_4,timeEnemySpentControlled_4,totalGold_4,xp_4,currentGold_5,magicDamageDoneToChampions_5,physicalDamageDoneToChampions_5,trueDamageDoneToChampions_5,totalDamageDoneToChampions_5,goldPerSecond_5,jungleMinionsKilled_5,level_5,minionsKilled_5,timeEnemySpentControlled_5,totalGold_5,xp_5,currentGold_6,magicDamageDoneToChampions_6,physicalDamageDoneToChampions_6,trueDamageDoneToChampions_6,totalDamageDoneToChampions_6,goldPerSecond_6,jungleMinionsKilled_6,level_6,minionsKilled_6,timeEnemySpentControlled_6,totalGold_6,xp_6,currentGold_7,magicDamageDoneToChampions_7,physicalDamageDoneToChampions_7,trueDamageDoneToChampions_7,totalDamageDoneToChampions_7,goldPerSecond_7,jungleMinionsKilled_7,level_7,minionsKilled_7,timeEnemySpentControlled_7,totalGold_7,xp_7,currentGold_8,magicDamageDoneToChampions_8,physicalDamageDoneToChampions_8,trueDamageDoneToChampions_8,totalDamageDoneToChampions_8,goldPerSecond_8,jungleMinionsKilled_8,level_8,minionsKilled_8,timeEnemySpentControlled_8,totalGold_8,xp_8,currentGold_9,magicDamageDoneToChampions_9,physicalDamageDoneToChampions_9,trueDamageDoneToChampions_9,totalDamageDoneToChampions_9,goldPerSecond_9,jungleMinionsKilled_9,level_9,minionsKilled_9,timeEnemySpentControlled_9,totalGold_9,xp_9,currentGold_10,magicDamageDoneToChampions_10,physicalDamageDoneToChampions_10,trueDamageDoneToChampions_10,totalDamageDoneToChampions_10,goldPerSecond_10,jungleMinionsKilled_10,level_10,minionsKilled_10,timeEnemySpentControlled_10,totalGold_10,xp_10,timestamp,gameMode,gameType,gameVersion,assistsplayer_8,deathsplayer_1,dragon_team200,inhibs_lost_team100,killsplayer_10,riftherald_team200,riftherald_team300,baron_team200,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
2.0,2.0,1.0,6.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,7.0,1.0,3.0,6.0,5.0,4.0,9.0,7.0,1.0,0.0,200.0,5.0,7.0,6.0,10.0,9.0,31.0,9.0,5.0,8.0,52.0,31.0,9.0,1.0,0.0,311.0,1863.0,10662.0,0.0,12526.0,0.0,4.0,12.0,156.0,377757.0,6986.0,9262.0,151.0,11628.0,959.0,801.0,13389.0,0.0,119.0,12.0,22.0,435358.0,7376.0,8971.0,610.0,9630.0,603.0,0.0,10234.0,0.0,0.0,12.0,140.0,76624.0,6070.0,8698.0,749.0,0.0,7046.0,1631.0,8678.0,0.0,0.0,10.0,121.0,4459.0,7539.0,6835.0,165.0,3586.0,957.0,496.0,5040.0,30.0,0.0,9.0,12.0,68803.0,5365.0,5350.0,1334.0,7338.0,1525.0,242.0,9106.0,0.0,0.0,12.0,106.0,163728.0,6759.0,9320.0,405.0,5057.0,46.0,252.0,5356.0,0.0,112.0,11.0,14.0,394711.0,7990.0,7835.0,2970.0,1122.0,6394.0,0.0,7516.0,0.0,4.0,13.0,162.0,45947.0,9084.0,10403.0,2071.0,337.0,11389.0,96.0,11822.0,0.0,4.0,12.0,166.0,121353.0,9821.0,9450.0,125.0,2426.0,1596.0,390.0,4413.0,30.0,0.0,8.0,19.0,57018.0,4800.0,4575.0,1200414.0,CLASSIC,MATCHED_GAME,11.22.406.3587,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19,13,30,30,123,120,13,19,55,56,26707,16280,451,467,20227,20950,963001,782757,49867,38213,33336,38454,2928,980,63,105,18,28,39116,41583
4.0,1.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,6.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,5.0,1.0,3.0,3.0,5.0,9.0,0.0,5.0,4.0,8.0,1.0,2.0,200.0,0.0,4.0,4.0,5.0,37.0,53.0,13.0,11.0,6.0,10.0,41.0,9.0,2.0,0.0,945.0,10774.0,371.0,329.0,11475.0,0.0,0.0,13.0,174.0,103171.0,8884.0,10175.0,134.0,4652.0,915.0,570.0,6137.0,0.0,1.0,11.0,147.0,62875.0,6374.0,8313.0,841.0,381.0,5698.0,156.0,6235.0,0.0,114.0,11.0,18.0,203855.0,8791.0,8357.0,308.0,135.0,5137.0,0.0,5272.0,0.0,3.0,11.0,134.0,98772.0,6653.0,7843.0,336.0,2846.0,1345.0,557.0,4750.0,30.0,0.0,9.0,26.0,52779.0,5256.0,5499.0,557.0,1075.0,1301.0,60.0,2436.0,0.0,0.0,11.0,137.0,361641.0,6857.0,8303.0,141.0,6269.0,208.0,459.0,6937.0,0.0,122.0,12.0,17.0,210930.0,7631.0,8692.0,217.0,598.0,9588.0,0.0,10186.0,0.0,13.0,13.0,161.0,178543.0,8827.0,10626.0,208.0,225.0,7161.0,138.0,7524.0,0.0,19.0,11.0,161.0,87579.0,9638.0,8410.0,149.0,1849.0,2061.0,106.0,4016.0,30.0,0.0,9.0,27.0,35556.0,5559.0,5199.0,1200303.0,CLASSIC,MATCHED_GAME,11.22.406.3587,2.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,16,14,30,30,118,154,14,16,55,56,18788,10016,499,503,13466,20319,521452,874249,33869,31099,35958,38512,1612,763,103,81,21,19,40187,41230
4.0,4.0,2.0,5.0,9.0,2.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,7.0,7.0,4.0,2.0,4.0,6.0,6.0,6.0,2.0,5.0,5.0,5.0,4.0,1.0,100.0,10.0,8.0,5.0,11.0,7.0,27.0,9.0,11.0,7.0,7.0,19.0,0.0,8.0,1.0,298.0,218.0,5355.0,1974.0,7548.0,0.0,4.0,12.0,149.0,44092.0,8773.0,9649.0,250.0,270.0,7166.0,458.0,7894.0,0.0,87.0,12.0,42.0,340454.0,7725.0,9387.0,893.0,8358.0,484.0,1061.0,9904.0,0.0,2.0,13.0,155.0,483663.0,8333.0,10363.0,729.0,0.0,12060.0,4000.0,16060.0,0.0,24.0,11.0,131.0,27680.0,9019.0,8215.0,1091.0,0.0,14074.0,205.0,14280.0,30.0,0.0,10.0,37.0,29294.0,8041.0,7182.0,454.0,0.0,9518.0,456.0,9974.0,0.0,7.0,12.0,123.0,126193.0,6379.0,9140.0,237.0,794.0,5947.0,244.0,6987.0,0.0,94.0,11.0,18.0,324445.0,8112.0,8190.0,20.0,9019.0,1160.0,252.0,10431.0,0.0,0.0,11.0,121.0,108433.0,7495.0,8476.0,36.0,2384.0,8745.0,0.0,11129.0,0.0,1.0,11.0,135.0,0.0,7506.0,8161.0,142.0,4514.0,808.0,48.0,5371.0,30.0,0.0,10.0,10.0,71542.0,5676.0,6235.0,1200355.0,CLASSIC,MATCHED_GAME,11.20.400.7328,7.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14,24,30,30,117,102,24,14,58,55,8846,16711,514,407,39139,26178,925183,630613,55686,43892,41891,35168,7698,1000,58,53,24,24,44796,40202
0.0,2.0,2.0,3.0,1.0,0.0,7.0,2.0,1.0,6.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,1.0,200.0,9.0,8.0,3.0,14.0,59.0,26.0,10.0,2.0,19.0,13.0,28.0,10.0,1.0,0.0,858.0,4553.0,1234.0,0.0,5787.0,0.0,0.0,12.0,145.0,16911.0,6213.0,9398.0,519.0,418.0,6096.0,698.0,7213.0,0.0,116.0,11.0,21.0,253505.0,7554.0,8488.0,231.0,4000.0,1421.0,0.0,5422.0,0.0,0.0,12.0,133.0,83888.0,7371.0,8961.0,165.0,105.0,4480.0,0.0,4586.0,0.0,0.0,12.0,179.0,35010.0,7765.0,8743.0,551.0,2568.0,320.0,110.0,2998.0,30.0,1.0,9.0,14.0,32540.0,4276.0,6078.0,445.0,313.0,1777.0,437.0,2527.0,0.0,0.0,13.0,166.0,31183.0,6945.0,10034.0,302.0,1139.0,7967.0,679.0,9786.0,0.0,131.0,12.0,6.0,190504.0,8527.0,9147.0,98.0,6926.0,1091.0,483.0,8501.0,0.0,1.0,13.0,175.0,99801.0,8233.0,10513.0,16.0,225.0,4975.0,0.0,5200.0,0.0,4.0,11.0,175.0,102830.0,7816.0,7939.0,92.0,2310.0,1242.0,64.0,3617.0,30.0,0.0,9.0,34.0,151428.0,5742.0,5895.0,1200417.0,CLASSIC,MATCHED_GAME,11.22.406.3587,6.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,11,8,30,30,117,136,8,11,56,58,11644,10913,492,556,13551,17052,421854,575746,26006,29631,33179,37263,808,1663,110,72,9,15,41668,43528
0.0,11.0,1.0,10.0,0.0,3.0,2.0,8.0,1.0,1.0,6.0,2.0,3.0,3.0,8.0,3.0,5.0,3.0,2.0,4.0,3.0,1.0,11.0,3.0,5.0,3.0,5.0,2.0,1.0,100.0,0.0,7.0,0.0,4.0,8.0,22.0,7.0,5.0,7.0,9.0,32.0,0.0,10.0,2.0,1535.0,1295.0,5499.0,330.0,7124.0,0.0,4.0,12.0,128.0,29491.0,7285.0,9153.0,841.0,494.0,16288.0,733.0,17516.0,0.0,128.0,13.0,5.0,256498.0,10381.0,10283.0,718.0,9451.0,1036.0,302.0,10790.0,0.0,0.0,12.0,128.0,54627.0,6853.0,9232.0,373.0,543.0,9404.0,2915.0,12863.0,0.0,0.0,12.0,157.0,10602.0,9463.0,9240.0,543.0,5505.0,870.0,860.0,7236.0,30.0,0.0,10.0,6.0,240904.0,5668.0,6678.0,765.0,732.0,7239.0,1641.0,9613.0,0.0,0.0,13.0,147.0,178085.0,6715.0,9982.0,393.0,6201.0,735.0,470.0,7408.0,0.0,73.0,9.0,11.0,249731.0,5733.0,5985.0,1136.0,928.0,9581.0,578.0,11088.0,0.0,0.0,11.0,113.0,40308.0,7736.0,8284.0,421.0,510.0,7603.0,0.0,8114.0,0.0,8.0,11.0,130.0,85175.0,6246.0,7314.0,825.0,0.0,2978.0,320.0,3298.0,30.0,0.0,9.0,30.0,81611.0,5485.0,5782.0,1200313.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,16,22,30,30,132,81,22,16,59,53,17288,8371,424,431,33097,28136,592122,634910,55529,39521,39650,31915,5140,3009,41,60,21,16,44586,37347
2.0,4.0,3.0,4.0,2.0,5.0,4.0,7.0,4.0,1.0,5.0,3.0,5.0,2.0,5.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,8.0,2.0,6.0,6.0,10.0,3.0,0.0,100.0,11.0,6.0,4.0,15.0,16.0,29.0,11.0,67.0,17.0,10.0,40.0,7.0,7.0,1.0,201.0,0.0,11182.0,1111.0,12293.0,0.0,4.0,11.0,135.0,49781.0,7216.0,8096.0,9.0,1399.0,8687.0,492.0,10578.0,0.0,112.0,12.0,22.0,232524.0,7794.0,9173.0,878.0,8127.0,317.0,975.0,9420.0,0.0,0.0,11.0,131.0,95545.0,7423.0,8290.0,1867.0,2060.0,8896.0,666.0,11624.0,0.0,4.0,10.0,121.0,3931.0,7367.0,7016.0,1394.0,4404.0,598.0,0.0,5002.0,30.0,0.0,10.0,8.0,136162.0,5549.0,6287.0,673.0,9195.0,3577.0,2027.0,14801.0,0.0,0.0,13.0,153.0,1025548.0,8483.0,10328.0,1015.0,7052.0,1220.0,1448.0,9722.0,0.0,4.0,12.0,115.0,83628.0,7370.0,8627.0,775.0,1504.0,9517.0,1655.0,12677.0,0.0,99.0,12.0,22.0,536140.0,8715.0,8657.0,1538.0,105.0,8068.0,0.0,8173.0,0.0,8.0,12.0,159.0,14995.0,8413.0,8965.0,1120.0,2485.0,633.0,0.0,3119.0,30.0,0.0,9.0,24.0,65734.0,4935.0,5825.0,1200353.0,CLASSIC,MATCHED_GAME,11.21.403.3002,2.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,20,15,30,30,120,111,15,20,54,58,15990,20341,417,473,29680,23015,517943,1726045,48917,48492,35349,37916,3244,5130,70,145,18,26,38862,42402
3.0,7.0,8.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,4.0,3.0,3.0,6.0,5.0,5.0,4.0,4.0,9.0,7.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,100.0,0.0,7.0,5.0,3.0,25.0,16.0,4.0,30.0,5.0,3.0,25.0,1.0,6.0,1.0,402.0,450.0,6342.0,0.0,6792.0,0.0,0.0,12.0,116.0,216855.0,7127.0,9026.0,901.0,1031.0,6719.0,726.0,8477.0,0.0,94.0,12.0,17.0,342228.0,9626.0,9264.0,1316.0,16378.0,618.0,334.0,17331.0,0.0,17.0,14.0,177.0,188161.0,11310.0,12711.0,1054.0,0.0,6677.0,175.0,6852.0,0.0,7.0,11.0,143.0,91981.0,7429.0,7678.0,686.0,3157.0,489.0,566.0,4212.0,30.0,0.0,8.0,13.0,87097.0,4996.0,4622.0,352.0,1147.0,7180.0,0.0,8328.0,0.0,5.0,12.0,172.0,99413.0,7957.0,9579.0,600.0,220.0,5707.0,280.0,6208.0,0.0,73.0,10.0,9.0,163883.0,6065.0,6330.0,683.0,7256.0,1898.0,1280.0,10435.0,0.0,0.0,12.0,138.0,278705.0,6553.0,8885.0,725.0,10263.0,686.0,0.0,10950.0,0.0,4.0,11.0,145.0,180259.0,7310.0,8122.0,289.0,3202.0,711.0,674.0,4588.0,30.0,0.0,9.0,12.0,165110.0,4714.0,5303.0,1200362.0,CLASSIC,MATCHED_GAME,11.21.403.3002,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,23,30,30,118,82,23,10,57,54,21016,22088,466,476,20845,16182,926322,887370,43664,40509,40488,32599,1801,2234,56,67,26,17,43301,38219
3.0,8.0,6.0,1.0,0.0,1.0,11.0,1.0,1.0,2.0,3.0,2.0,2.0,6.0,4.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,5.0,1.0,3.0,5.0,3.0,2.0,100.0,66.0,9.0,3.0,8.0,12.0,39.0,8.0,9.0,10.0,7.0,82.0,1.0,11.0,3.0,200.0,7401.0,0.0,0.0,7401.0,0.0,0.0,12.0,125.0,230073.0,7025.0,9337.0,335.0,583.0,9946.0,522.0,11051.0,0.0,132.0,13.0,3.0,237661.0,8675.0,10192.0,869.0,0.0,11330.0,798.0,12128.0,0.0,13.0,13.0,152.0,109666.0,10239.0,10587.0,855.0,583.0,5323.0,0.0,5906.0,0.0,4.0,11.0,171.0,91907.0,8145.0,8226.0,141.0,3875.0,974.0,278.0,5128.0,30.0,0.0,8.0,17.0,101937.0,5901.0,4985.0,687.0,1493.0,4051.0,0.0,5545.0,0.0,0.0,12.0,107.0,68455.0,6632.0,8785.0,1416.0,13598.0,1629.0,364.0,15592.0,0.0,100.0,12.0,23.0,262425.0,10040.0,9472.0,471.0,11295.0,1457.0,475.0,13228.0,0.0,4.0,12.0,114.0,122039.0,5611.0,8952.0,1110.0,107.0,3581.0,0.0,3688.0,0.0,0.0,11.0,162.0,12090.0,7060.0,8260.0,587.0,2633.0,1058.0,0.0,3692.0,30.0,0.0,9.0,6.0,105482.0,4312.0,6119.0,1200429.0,CLASSIC,MATCHED_GAME,11.21.403.3002,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,18,30,30,149,104,18,14,57,56,12442,29126,468,412,27573,11776,771244,570491,41614,41745,39985,33655,1598,839,71,116,13,17,43327,41588
0.0,1.0,1.0,4.0,0.0,2.0,4.0,3.0,4.0,5.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,3.0,9.0,0.0,1.0,100.0,10.0,16.0,6.0,12.0,20.0,62.0,15.0,1.0,16.0,14.0,84.0,4.0,11.0,3.0,597.0,5562.0,2456.0,0.0,8018.0,0.0,4.0,12.0,163.0,120369.0,7647.0,9725.0,406.0,0.0,6783.0,285.0,7068.0,0.0,114.0,11.0,15.0,148514.0,6271.0,7993.0,687.0,4048.0,51.0,330.0,4429.0,0.0,1.0,13.0,163.0,175319.0,6782.0,10092.0,828.0,1866.0,6871.0,44.0,8782.0,0.0,0.0,11.0,177.0,39012.0,8753.0,7600.0,925.0,2579.0,1144.0,0.0,3723.0,30.0,0.0,9.0,16.0,21371.0,4850.0,5671.0,129.0,4552.0,686.0,0.0,5238.0,0.0,7.0,13.0,160.0,398907.0,7979.0,10991.0,156.0,387.0,7772.0,900.0,9060.0,0.0,125.0,12.0,21.0,476657.0,7831.0,9224.0,762.0,5965.0,504.0,0.0,6469.0,0.0,2.0,12.0,172.0,129708.0,7667.0,9685.0,1578.0,0.0,9284.0,0.0,9284.0,0.0,0.0,11.0,147.0,0.0,8043.0,8251.0,140.0,3043.0,1580.0,811.0,5434.0,30.0,0.0,9.0,32.0,60285.0,5450.0,5963.0,1200427.0,CLASSIC,MATCHED_GAME,11.22.406.3587,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14,6,30,30,119,134,6,14,56,57,14055,13947,534,532,17305,19826,504585,1065557,32020,35485,34303,36970,659,1711,116,130,6,19,41081,44114
5.0,5.0,6.0,3.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,5.0,5.0,4.0,6.0,4.0,0.0,11.0,6.0,12.0,17.0,2.0,5.0,5.0,3.0,3.0,1.0,100.0,0.0,7.0,5.0,10.0,31.0,33.0,10.0,1.0,7.0,20.0,10.0,1.0,7.0,1.0,1671.0,1923.0,6749.0,26.0,8699.0,0.0,8.0,12.0,136.0,90802.0,9136.0,8750.0,474.0,0.0,6722.0,2548.0,9271.0,0.0,107.0,12.0,19.0,425069.0,9064.0,8980.0,704.0,8890.0,1142.0,0.0,10032.0,0.0,8.0,12.0,115.0,349625.0,7689.0,8987.0,982.0,1351.0,8072.0,0.0,9424.0,0.0,4.0,11.0,152.0,102041.0,8472.0,8417.0,1332.0,0.0,11429.0,60.0,11489.0,30.0,4.0,11.0,16.0,137173.0,8302.0,7566.0,208.0,6025.0,1290.0,0.0,7316.0,0.0,0.0,12.0,115.0,505016.0,5968.0,8872.0,131.0,372.0,3981.0,378.0,4732.0,0.0,111.0,11.0,3.0,196074.0,7121.0,8155.0,1719.0,6695.0,1375.0,97.0,8168.0,0.0,0.0,12.0,126.0,156668.0,7819.0,8966.0,631.0,3593.0,349.0,284.0,4226.0,30.0,0.0,8.0,8.0,30198.0,4956.0,4437.0,1032.0,214.0,7542.0,0.0,7756.0,0.0,0.0,10.0,140.0,29890.0,7182.0,6926.0,1200413.0,CLASSIC,CUSTOM_GAME,11.21.403.3002,6.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,12,24,30,30,131,111,24,12,58,53,12164,16899,438,392,34114,14537,1104710,917846,48915,32198,42663,33046,2634,759,86,48,46,21,42700,37356
0.0,6.0,2.0,4.0,1.0,0.0,4.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,0.0,4.0,3.0,6.0,1.0,1.0,2.0,4.0,3.0,2.0,100.0,0.0,28.0,11.0,3.0,13.0,31.0,5.0,3.0,13.0,12.0,23.0,2.0,10.0,1.0,1448.0,7261.0,1797.0,754.0,9813.0,0.0,0.0,12.0,154.0,49049.0,7488.0,9564.0,137.0,1720.0,7096.0,1488.0,10305.0,0.0,24.0,13.0,170.0,190398.0,8772.0,10835.0,1100.0,307.0,3564.0,806.0,4679.0,0.0,121.0,12.0,32.0,202256.0,7600.0,9668.0,2.0,760.0,7398.0,291.0,8450.0,0.0,11.0,11.0,152.0,94800.0,8627.0,7686.0,143.0,2873.0,511.0,202.0,3587.0,30.0,0.0,9.0,9.0,136552.0,5118.0,5947.0,678.0,0.0,3572.0,0.0,3572.0,0.0,9.0,12.0,148.0,21105.0,6828.0,9493.0,894.0,4176.0,540.0,197.0,4914.0,0.0,91.0,10.0,23.0,487186.0,6769.0,7279.0,1332.0,3934.0,981.0,0.0,4916.0,0.0,4.0,13.0,140.0,38972.0,6517.0,10729.0,1040.0,889.0,5309.0,0.0,6198.0,0.0,0.0,11.0,157.0,0.0,7545.0,7652.0,1630.0,1578.0,835.0,108.0,2521.0,30.0,0.0,10.0,31.0,20045.0,4830.0,6326.0,1200370.0,CLASSIC,MATCHED_GAME,11.21.403.3002,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8,13,30,30,156,104,13,8,57,56,12921,10577,517,499,20366,11237,673055,567308,36834,22121,37605,32489,3541,305,86,56,20,11,43700,41479
5.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0,0.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,6.0,10.0,1.0,2.0,0.0,2.0,3.0,0.0,200.0,0.0,19.0,12.0,7.0,38.0,19.0,13.0,7.0,12.0,15.0,35.0,10.0,6.0,0.0,2302.0,486.0,9133.0,0.0,9619.0,0.0,8.0,13.0,179.0,129739.0,9742.0,11232.0,1053.0,404.0,6098.0,412.0,6916.0,0.0,120.0,12.0,6.0,609921.0,8043.0,9471.0,981.0,5221.0,253.0,544.0,6019.0,0.0,0.0,12.0,110.0,37194.0,5941.0,9927.0,51.0,420.0,11302.0,0.0,11723.0,0.0,0.0,11.0,133.0,43762.0,7551.0,7508.0,1827.0,3486.0,436.0,0.0,3923.0,30.0,0.0,11.0,7.0,25267.0,5332.0,7498.0,385.0,347.0,4523.0,1016.0,5888.0,0.0,0.0,12.0,133.0,114751.0,5935.0,9644.0,93.0,266.0,1792.0,326.0,2385.0,0.0,92.0,11.0,4.0,235142.0,5593.0,7806.0,415.0,12916.0,1667.0,694.0,15279.0,0.0,4.0,14.0,147.0,468527.0,8215.0,11456.0,966.0,1421.0,5823.0,0.0,7245.0,0.0,0.0,10.0,139.0,76136.0,8211.0,6572.0,24.0,2084.0,425.0,632.0,3142.0,30.0,0.0,9.0,32.0,47293.0,4549.0,5872.0,1200363.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,10,18,30,30,128,96,18,10,59,56,10017,17034,435,455,27222,14230,845883,941849,38200,33939,36609,32503,956,2668,95,82,23,5,45636,41350
3.0,3.0,2.0,2.0,2.0,5.0,4.0,1.0,7.0,4.0,3.0,0.0,4.0,0.0,3.0,4.0,4.0,1.0,0.0,4.0,2.0,4.0,4.0,0.0,5.0,5.0,12.0,1.0,0.0,200.0,0.0,15.0,0.0,14.0,3.0,25.0,385.0,7.0,37.0,10.0,34.0,9.0,3.0,0.0,533.0,1268.0,7496.0,622.0,9386.0,0.0,4.0,11.0,134.0,102355.0,6928.0,8436.0,440.0,7575.0,414.0,334.0,8323.0,0.0,92.0,12.0,45.0,520923.0,7265.0,8996.0,348.0,0.0,9438.0,303.0,9742.0,0.0,12.0,11.0,148.0,37422.0,7813.0,8444.0,985.0,6402.0,752.0,30.0,7185.0,0.0,0.0,12.0,124.0,46570.0,7050.0,9569.0,1067.0,5133.0,1116.0,330.0,6579.0,30.0,0.0,8.0,3.0,66080.0,5142.0,4922.0,2476.0,2786.0,5589.0,0.0,8375.0,0.0,24.0,14.0,148.0,144679.0,9876.0,11783.0,385.0,583.0,5919.0,794.0,7297.0,0.0,99.0,11.0,5.0,420966.0,7110.0,7694.0,338.0,3488.0,992.0,827.0,5308.0,0.0,0.0,12.0,151.0,56906.0,6738.0,9238.0,397.0,11425.0,219.0,0.0,11645.0,0.0,0.0,10.0,113.0,151754.0,8532.0,7114.0,180.0,0.0,6784.0,0.0,6784.0,30.0,0.0,10.0,10.0,95791.0,6350.0,6258.0,1200403.0,CLASSIC,MATCHED_GAME,11.21.403.3002,1.0,6.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,17,12,30,30,108,123,12,17,54,57,20378,18282,454,427,19216,19503,773350,870096,41215,39409,34198,38606,1619,1621,57,473,14,23,40367,42087
