assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,baron_team100,dragon_team200,inhibs_lost_team100,riftherald_team200,inhibs_lost_team200,baron_team200,riftherald_team300,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
3.0,11.0,11.0,6.0,4.0,16.0,1.0,5.0,4.0,5.0,664.0,571.0,2989.0,873.0,359.0,356.0,387.0,526.0,423.0,583.0,3.0,4.0,2.0,4.0,2.0,5.0,3.0,6.0,5.0,5.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,124.0,0.0,0.0,0.0,2.0,92.0,0.0,4.0,0.0,2.0,1.0,5.0,3.0,13.0,0.0,3.0,5.0,4.0,3.0,12.0,9.0,13.0,11.0,11.0,10.0,12.0,11.0,10.0,11.0,0.0,6294.0,6866.0,6235.0,0.0,2579.0,373.0,809.0,120.0,1903.0,142.0,17.0,23.0,102.0,134.0,14.0,135.0,6.0,90.0,127.0,9336.0,1322.0,792.0,1416.0,16717.0,348.0,7993.0,8134.0,5031.0,8038.0,1.0,69584.0,140945.0,287214.0,26833.0,56243.0,125371.0,30518.0,331050.0,108417.0,12086.0,1200319.0,10749.0,7896.0,11096.0,8265.0,16905.0,2927.0,10205.0,9780.0,5472.0,10001.0,6929.0,6086.0,9164.0,6868.0,12904.0,6131.0,7387.0,7016.0,7758.0,7483.0,2.0,7.0,1412.0,279.0,3437.0,614.0,188.0,0.0,1837.0,836.0,320.0,60.0,0.0,8.0,36.0,2.0,7.0,8.0,20.0,7.0,5.0,7.0,11.0,100.0,8912.0,5968.0,9984.0,7720.0,7862.0,6813.0,9155.0,7618.0,7021.0,7721.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,16,23,30,30,128,98,23,16,57,53,15680,9499,415,375,28609,30518,565245,623016,49942,43354,41996,35730,5651,3332,45,66,40,26,41291,37483
5.0,8.0,5.0,7.0,2.0,8.0,1.0,4.0,2.0,4.0,864.0,489.0,124.0,861.0,460.0,502.0,954.0,445.0,904.0,818.0,3.0,2.0,7.0,4.0,5.0,3.0,7.0,6.0,7.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,112.0,10.0,4.0,0.0,11.0,97.0,4.0,0.0,0.0,7.0,2.0,7.0,6.0,2.0,1.0,2.0,7.0,7.0,4.0,13.0,10.0,12.0,14.0,10.0,10.0,12.0,12.0,13.0,12.0,2316.0,2706.0,7860.0,507.0,963.0,3102.0,9876.0,15808.0,1043.0,1191.0,136.0,32.0,17.0,142.0,134.0,36.0,140.0,19.0,132.0,161.0,10689.0,2339.0,784.0,12187.0,6272.0,1247.0,2681.0,1022.0,13317.0,7544.0,0.0,0.0,51268.0,306919.0,39114.0,33733.0,178548.0,144803.0,134751.0,63397.0,57684.0,1200475.0,13005.0,5046.0,9638.0,12751.0,7295.0,4835.0,13015.0,17394.0,14845.0,8736.0,9514.0,5614.0,8838.0,9286.0,6655.0,5302.0,7414.0,8535.0,8514.0,7718.0,3.0,9.0,0.0,0.0,993.0,56.0,60.0,486.0,458.0,564.0,484.0,0.0,0.0,25.0,30.0,5.0,12.0,6.0,39.0,54.0,10.0,3.0,42.0,100.0,10190.0,6308.0,9283.0,12068.0,7155.0,6513.0,9903.0,8645.0,10417.0,9045.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,22,23,30,30,130,112,23,22,59,59,14748,30624,465,484,31179,26903,558314,451903,47524,59036,39595,37795,1595,1506,87,139,27,19,45209,44318
2.0,9.0,3.0,2.0,1.0,3.0,4.0,8.0,4.0,5.0,177.0,390.0,390.0,1859.0,433.0,461.0,1542.0,1885.0,266.0,928.0,6.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,5.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,104.0,5.0,5.0,0.0,5.0,86.0,13.0,7.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,4.0,5.0,4.0,5.0,12.0,9.0,12.0,13.0,10.0,9.0,13.0,12.0,13.0,11.0,2727.0,3994.0,9008.0,9408.0,0.0,2871.0,2951.0,6450.0,0.0,2553.0,131.0,2.0,34.0,167.0,123.0,36.0,158.0,23.0,137.0,175.0,8071.0,627.0,678.0,2281.0,6826.0,433.0,3604.0,456.0,14794.0,9767.0,0.0,101000.0,160397.0,761276.0,336365.0,58707.0,58364.0,130929.0,300835.0,46508.0,2179.0,1200385.0,11330.0,4772.0,10357.0,12850.0,7024.0,3712.0,7335.0,7329.0,14937.0,12781.0,6417.0,5990.0,7590.0,7484.0,6843.0,4335.0,7912.0,7425.0,8650.0,9303.0,7.0,0.0,531.0,150.0,670.0,1160.0,198.0,408.0,778.0,422.0,142.0,459.0,0.0,6.0,37.0,13.0,50.0,5.0,22.0,10.0,6.0,9.0,11.0,200.0,9031.0,6047.0,9650.0,10112.0,6414.0,5716.0,10504.0,9176.0,10295.0,7826.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,19,12,30,30,120,111,11,19,56,58,24014,15948,491,495,18289,29248,1315712,640848,45273,47154,32669,39280,2967,1951,96,73,11,30,40923,43848
2.0,5.0,3.0,1.0,3.0,8.0,4.0,6.0,2.0,4.0,634.0,340.0,1416.0,522.0,1223.0,269.0,789.0,1135.0,813.0,720.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,135.0,12.0,12.0,0.0,4.0,121.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,3.0,1.0,4.0,2.0,5.0,3.0,12.0,10.0,11.0,12.0,11.0,9.0,12.0,12.0,12.0,11.0,0.0,4682.0,7040.0,508.0,207.0,5133.0,429.0,8183.0,253.0,277.0,148.0,37.0,5.0,132.0,172.0,6.0,133.0,19.0,145.0,138.0,5367.0,1247.0,670.0,10294.0,7005.0,617.0,5825.0,124.0,7101.0,7191.0,2.0,153501.0,155750.0,157154.0,43851.0,59945.0,97906.0,102304.0,599385.0,24421.0,68264.0,1200276.0,5487.0,6140.0,8253.0,11297.0,7721.0,6300.0,8084.0,9139.0,7802.0,7468.0,7484.0,5365.0,7516.0,8007.0,9383.0,5544.0,8084.0,7235.0,7638.0,7295.0,2.0,7.0,120.0,210.0,543.0,494.0,507.0,550.0,1830.0,830.0,448.0,0.0,0.0,11.0,257.0,64.0,6.0,10.0,30.0,8.0,3.0,10.0,31.0,100.0,9363.0,6856.0,8497.0,8776.0,8402.0,5408.0,9609.0,9297.0,9395.0,7608.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,16,14,30,30,163,125,14,16,55,57,12888,13824,463,472,23953,21488,512357,950124,39058,38633,37934,35617,2214,3318,121,309,17,21,40446,42765
3.0,7.0,6.0,4.0,6.0,4.0,1.0,7.0,4.0,4.0,577.0,1133.0,399.0,658.0,341.0,1092.0,835.0,647.0,1490.0,1351.0,2.0,5.0,1.0,2.0,3.0,7.0,1.0,2.0,0.0,4.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,124.0,4.0,0.0,9.0,12.0,104.0,0.0,8.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,3.0,1.0,2.0,9.0,12.0,9.0,11.0,12.0,9.0,10.0,12.0,10.0,12.0,11.0,809.0,2842.0,3722.0,0.0,2816.0,1135.0,0.0,4379.0,7017.0,0.0,155.0,27.0,9.0,174.0,35.0,94.0,153.0,8.0,171.0,157.0,4772.0,1616.0,169.0,5764.0,1130.0,4283.0,5997.0,354.0,638.0,12155.0,1.0,130943.0,131098.0,171771.0,152503.0,167513.0,5118.0,67350.0,239347.0,102555.0,58775.0,1200406.0,7742.0,5070.0,4208.0,6390.0,4435.0,5419.0,5997.0,4868.0,7851.0,12646.0,6922.0,4983.0,6874.0,8423.0,7382.0,5482.0,7820.0,6247.0,7365.0,11860.0,7.0,2.0,2160.0,612.0,317.0,626.0,488.0,0.0,0.0,134.0,196.0,491.0,0.0,8.0,32.0,10.0,8.0,18.0,7.0,8.0,11.0,12.0,8.0,200.0,9012.0,5595.0,7803.0,9938.0,5958.0,6213.0,9574.0,7121.0,9738.0,7583.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,15,12,30,30,141,128,12,15,54,54,8482,14238,467,516,16118,20760,627848,599125,28194,36432,35083,38275,3591,1433,51,71,23,23,38924,39611
7.0,2.0,1.0,2.0,2.0,12.0,2.0,2.0,0.0,1.0,2278.0,19.0,631.0,7.0,1573.0,1826.0,507.0,197.0,391.0,261.0,0.0,9.0,0.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,4.0,16.0,0.0,0.0,107.0,0.0,0.0,0.0,2.0,1.0,8.0,2.0,8.0,1.0,1.0,1.0,3.0,0.0,13.0,9.0,12.0,12.0,12.0,10.0,11.0,12.0,11.0,10.0,1694.0,5252.0,440.0,8875.0,1515.0,4035.0,0.0,1122.0,0.0,0.0,184.0,24.0,31.0,153.0,179.0,5.0,122.0,49.0,95.0,147.0,8806.0,649.0,6526.0,903.0,7618.0,1087.0,5047.0,3100.0,3032.0,1205.0,1.0,136681.0,98198.0,148466.0,389919.0,59750.0,24208.0,43861.0,311290.0,83981.0,250877.0,1200292.0,12261.0,6306.0,7061.0,9895.0,9571.0,5122.0,5047.0,4874.0,3342.0,1498.0,9678.0,5434.0,9406.0,7252.0,10038.0,6401.0,6102.0,7132.0,6351.0,6036.0,1.0,6.0,1760.0,404.0,95.0,116.0,438.0,0.0,0.0,651.0,310.0,293.0,0.0,8.0,156.0,7.0,8.0,7.0,23.0,6.0,6.0,2.0,7.0,100.0,11121.0,5998.0,8933.0,9753.0,9695.0,6939.0,8227.0,9340.0,7644.0,7141.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,21,30,30,132,107,21,6,59,53,16559,6374,552,437,24940,13033,759024,788207,43910,21067,42775,31055,2409,1658,53,177,24,7,46441,38350
0.0,12.0,4.0,2.0,2.0,8.0,2.0,5.0,3.0,2.0,1221.0,754.0,1040.0,1026.0,1711.0,1026.0,1093.0,1203.0,1207.0,250.0,7.0,4.0,1.0,3.0,3.0,6.0,1.0,4.0,1.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,150.0,0.0,4.0,0.0,3.0,8.0,104.0,4.0,1.0,1.0,0.0,6.0,2.0,3.0,0.0,14.0,2.0,3.0,1.0,11.0,9.0,13.0,12.0,11.0,8.0,14.0,12.0,11.0,12.0,410.0,2456.0,779.0,1667.0,1072.0,4513.0,3976.0,108.0,2866.0,7354.0,142.0,28.0,34.0,158.0,148.0,5.0,170.0,144.0,19.0,147.0,4974.0,1401.0,7599.0,7409.0,2813.0,860.0,12687.0,6078.0,1176.0,286.0,0.0,72967.0,25432.0,241297.0,74304.0,15824.0,123355.0,105805.0,78461.0,122353.0,74345.0,1200411.0,6986.0,4307.0,8708.0,9822.0,3977.0,5848.0,17249.0,6406.0,4126.0,7640.0,5971.0,5199.0,10340.0,6846.0,7486.0,4876.0,12607.0,7643.0,7372.0,6575.0,5.0,0.0,1601.0,450.0,328.0,744.0,90.0,474.0,586.0,220.0,84.0,0.0,0.0,6.0,27.0,61.0,4.0,7.0,25.0,11.0,7.0,28.0,8.0,200.0,8341.0,5693.0,10966.0,9336.0,8408.0,4676.0,11721.0,9105.0,7831.0,8866.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,20,13,30,30,156,119,12,20,55,58,8441,16760,487,508,23655,21628,527747,406396,35341,39728,35519,39396,3237,1340,103,81,16,24,41727,43216
1.0,6.0,3.0,5.0,7.0,11.0,3.0,10.0,5.0,7.0,82.0,609.0,661.0,404.0,450.0,317.0,454.0,427.0,284.0,952.0,6.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,5.0,4.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,4.0,0.0,0.0,101.0,0.0,0.0,0.0,4.0,10.0,9.0,5.0,4.0,1.0,3.0,2.0,3.0,3.0,12.0,10.0,13.0,13.0,11.0,9.0,10.0,11.0,12.0,11.0,1443.0,0.0,674.0,10410.0,838.0,4558.0,1182.0,8326.0,12745.0,368.0,133.0,15.0,20.0,153.0,122.0,7.0,92.0,17.0,137.0,123.0,9158.0,9439.0,8402.0,1415.0,11427.0,808.0,8709.0,8.0,1491.0,7479.0,0.0,16276.0,99471.0,156986.0,473472.0,58333.0,126668.0,28419.0,391406.0,148568.0,30367.0,1200260.0,10931.0,10772.0,9310.0,12195.0,12326.0,5367.0,10368.0,8644.0,14308.0,7848.0,7972.0,9534.0,10001.0,7939.0,7900.0,5667.0,6594.0,7087.0,7874.0,7102.0,3.0,7.0,329.0,1332.0,233.0,370.0,60.0,0.0,476.0,309.0,72.0,0.0,0.0,9.0,70.0,108.0,16.0,15.0,50.0,9.0,11.0,12.0,13.0,100.0,9346.0,6345.0,11274.0,10459.0,7462.0,5655.0,6971.0,7609.0,9887.0,7870.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,21,23,30,30,138,101,23,21,58,54,17923,22621,435,384,31210,27126,831735,698231,50129,51940,39479,38191,992,2189,198,115,27,31,44196,38682
4.0,4.0,4.0,4.0,7.0,9.0,0.0,6.0,2.0,7.0,1453.0,458.0,1043.0,283.0,742.0,1710.0,937.0,1229.0,632.0,947.0,5.0,3.0,1.0,4.0,0.0,5.0,10.0,4.0,5.0,7.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,117.0,4.0,8.0,0.0,12.0,94.0,8.0,0.0,0.0,7.0,6.0,12.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,13.0,10.0,13.0,11.0,13.0,10.0,12.0,11.0,12.0,11.0,855.0,0.0,572.0,678.0,8997.0,5022.0,803.0,960.0,87.0,9079.0,142.0,19.0,30.0,116.0,164.0,17.0,131.0,7.0,155.0,147.0,10277.0,9272.0,10374.0,2319.0,1122.0,1414.0,5308.0,6448.0,6328.0,1800.0,2.0,63642.0,155236.0,157286.0,79202.0,351890.0,94628.0,86186.0,322222.0,103144.0,133292.0,1200337.0,11228.0,9358.0,11715.0,3564.0,10256.0,6664.0,6476.0,7981.0,6416.0,10879.0,10778.0,8058.0,10932.0,6633.0,9462.0,6410.0,7562.0,6919.0,7137.0,7902.0,4.0,10.0,96.0,86.0,768.0,565.0,136.0,228.0,364.0,572.0,0.0,0.0,0.0,5.0,34.0,11.0,10.0,10.0,43.0,14.0,7.0,9.0,12.0,100.0,10361.0,6753.0,10621.0,8553.0,10818.0,6178.0,8942.0,7901.0,9216.0,7848.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,15,29,30,30,133,114,29,15,60,56,16124,10929,469,459,25506,29156,746648,800080,43427,41110,44215,37578,1793,1022,79,76,28,19,46531,40660
2.0,11.0,3.0,1.0,4.0,6.0,8.0,4.0,3.0,6.0,388.0,655.0,386.0,96.0,708.0,622.0,576.0,2445.0,692.0,1231.0,1.0,2.0,7.0,6.0,8.0,5.0,7.0,2.0,1.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,134.0,5.0,12.0,0.0,3.0,2.0,6.0,0.0,3.0,1.0,5.0,5.0,8.0,7.0,12.0,10.0,10.0,11.0,10.0,9.0,11.0,13.0,12.0,11.0,7471.0,6182.0,5805.0,232.0,2036.0,3822.0,0.0,0.0,10936.0,357.0,120.0,44.0,15.0,130.0,132.0,9.0,88.0,38.0,120.0,145.0,1223.0,1661.0,1065.0,10263.0,7170.0,937.0,15866.0,8183.0,1795.0,11246.0,1.0,71838.0,214752.0,170534.0,67142.0,5780.0,95203.0,66161.0,240055.0,32712.0,30550.0,1200264.0,9238.0,7844.0,7402.0,11261.0,9314.0,5212.0,16026.0,9167.0,12732.0,12136.0,6978.0,6894.0,7436.0,6236.0,7808.0,4867.0,7001.0,8770.0,8227.0,10755.0,8.0,1.0,542.0,0.0,532.0,766.0,108.0,452.0,160.0,983.0,0.0,532.0,0.0,8.0,215.0,5.0,3.0,7.0,30.0,7.0,4.0,8.0,8.0,200.0,9104.0,6995.0,6960.0,8302.0,6872.0,5078.0,8020.0,10514.0,9286.0,8336.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,27,13,30,30,76,151,13,27,52,57,19366,17475,406,435,20658,38751,410497,584230,42427,57905,33325,41647,2400,1675,53,242,16,32,36316,43151
0.0,4.0,3.0,0.0,1.0,1.0,3.0,5.0,2.0,5.0,641.0,905.0,642.0,1003.0,1339.0,1274.0,106.0,923.0,1153.0,557.0,7.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,12.0,0.0,134.0,0.0,4.0,0.0,0.0,105.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,6.0,2.0,1.0,1.0,12.0,10.0,11.0,12.0,11.0,8.0,13.0,11.0,12.0,10.0,2536.0,554.0,1060.0,5346.0,1586.0,2666.0,1574.0,4929.0,3177.0,2933.0,157.0,129.0,15.0,158.0,166.0,36.0,174.0,13.0,137.0,29.0,7338.0,3293.0,1415.0,983.0,5967.0,657.0,8653.0,530.0,337.0,653.0,2.0,108692.0,0.0,626550.0,83805.0,0.0,135983.0,20051.0,184505.0,431009.0,123399.0,1200391.0,9875.0,3848.0,2671.0,6784.0,8131.0,3324.0,10228.0,7468.0,3957.0,3901.0,6991.0,6005.0,7157.0,7303.0,8164.0,4983.0,9421.0,6388.0,6583.0,5206.0,10.0,6.0,0.0,0.0,196.0,454.0,577.0,0.0,0.0,2008.0,442.0,315.0,6.0,9.0,7.0,5.0,11.0,7.0,249.0,10.0,6.0,8.0,23.0,200.0,9423.0,7090.0,8548.0,8695.0,7557.0,4865.0,10757.0,7953.0,8624.0,6325.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,11,6,30,30,150,105,6,11,54,56,13194,13167,532,482,16360,13466,955030,758964,30785,29402,34598,33603,1227,2765,281,54,5,19,39088,40749
5.0,8.0,3.0,6.0,4.0,5.0,3.0,5.0,3.0,8.0,569.0,1066.0,324.0,615.0,244.0,93.0,1073.0,1065.0,264.0,1370.0,5.0,3.0,4.0,2.0,10.0,6.0,6.0,2.0,5.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,12.0,0.0,102.0,0.0,4.0,1.0,12.0,106.0,0.0,10.0,0.0,5.0,4.0,6.0,3.0,1.0,4.0,4.0,4.0,8.0,7.0,13.0,10.0,11.0,12.0,9.0,9.0,13.0,12.0,11.0,12.0,178.0,2317.0,584.0,570.0,308.0,9648.0,880.0,9474.0,0.0,366.0,130.0,36.0,18.0,157.0,109.0,16.0,124.0,30.0,88.0,176.0,7801.0,784.0,7103.0,6084.0,5332.0,838.0,10864.0,560.0,7536.0,14097.0,1.0,153069.0,65893.0,304514.0,55474.0,32804.0,118724.0,97321.0,279329.0,86824.0,39106.0,1200421.0,10109.0,3745.0,8503.0,6690.0,5641.0,10833.0,12031.0,10647.0,9607.0,16258.0,9027.0,7216.0,9464.0,7970.0,5844.0,5952.0,8688.0,8015.0,8969.0,11205.0,9.0,5.0,2129.0,643.0,816.0,36.0,0.0,346.0,286.0,612.0,2070.0,1794.0,0.0,14.0,50.0,8.0,20.0,12.0,326.0,13.0,8.0,5.0,13.0,200.0,10333.0,6585.0,7724.0,9838.0,5604.0,6069.0,10969.0,9165.0,8324.0,9398.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,27,19,30,30,119,128,19,27,54,58,11288,13037,430,454,27158,33841,664585,568473,41776,52288,38257,44093,3327,5405,380,89,23,27,39568,44441
5.0,10.0,8.0,1.0,1.0,4.0,3.0,0.0,5.0,7.0,436.0,512.0,360.0,105.0,1200.0,492.0,159.0,633.0,429.0,720.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,6.0,1.0,4.0,4.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,142.0,4.0,4.0,9.0,2.0,80.0,0.0,4.0,0.0,3.0,3.0,2.0,10.0,3.0,0.0,1.0,3.0,6.0,2.0,13.0,10.0,13.0,12.0,10.0,9.0,11.0,11.0,12.0,11.0,0.0,3393.0,5791.0,1494.0,105.0,9341.0,661.0,2693.0,6718.0,0.0,160.0,29.0,18.0,117.0,138.0,13.0,130.0,19.0,138.0,150.0,11489.0,2039.0,410.0,9912.0,5437.0,504.0,4629.0,599.0,202.0,6468.0,2.0,91323.0,136247.0,325299.0,22725.0,48560.0,26456.0,124431.0,154859.0,409504.0,64370.0,1200367.0,11489.0,5820.0,8071.0,12745.0,5646.0,10095.0,6527.0,3504.0,8766.0,6681.0,8876.0,6671.0,8585.0,9170.0,7580.0,5442.0,6304.0,6083.0,9229.0,7725.0,5.0,8.0,0.0,388.0,1869.0,1338.0,102.0,250.0,1236.0,212.0,1846.0,213.0,11.0,6.0,67.0,18.0,66.0,8.0,49.0,14.0,8.0,12.0,7.0,200.0,10214.0,6310.0,10390.0,9065.0,6463.0,6034.0,8026.0,7455.0,9177.0,8440.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,15,18,30,30,163,86,18,15,57,55,16731,13465,446,466,27752,13937,514363,889411,48046,31298,39653,36012,3559,3895,147,108,19,25,42166,39408
