,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,inhibs_lost_team100,killsplayer_6,killsplayer_9,riftherald_team100,ward_player_0,killsplayer_0,riftherald_team300,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
353,1.0,10.0,0.0,2.0,0.0,2.0,1.0,5.0,5.0,7.0,0.0,1.0,293.0,922.0,688.0,504.0,176.0,284.0,1118.0,1037.0,626.0,686.0,6.0,2.0,4.0,2.0,6.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,16.0,123.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,1.0,11.0,11.0,10.0,12.0,10.0,9.0,13.0,13.0,12.0,12.0,0.0,2452.0,4215.0,7443.0,5928.0,2768.0,0.0,9444.0,5903.0,3873.0,132.0,0.0,17.0,157.0,140.0,23.0,127.0,27.0,125.0,157.0,9790.0,219.0,600.0,606.0,606.0,1444.0,9655.0,1623.0,562.0,10296.0,2.0,95916.0,26136.0,118242.0,179482.0,167213.0,52943.0,71925.0,294951.0,207798.0,44891.0,1200342.0,10282.0,2914.0,5079.0,8367.0,6601.0,4794.0,10575.0,11753.0,6466.0,14569.0,6726.0,5872.0,5788.0,6654.0,6751.0,4584.0,9133.0,10257.0,6136.0,9011.0,5.0,0.0,491.0,242.0,263.0,317.0,66.0,582.0,920.0,685.0,0.0,400.0,6.0,6.0,4.0,7.0,7.0,11.0,6.0,2.0,9.0,9.0,200.0,8070.0,7317.0,7172.0,9212.0,7053.0,5676.0,10031.0,11295.0,9537.0,8629.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,21,8,30,30,93,144,8,21,52,61,20354,21672,469,436,13046,22355,613796,645701,35123,46277,30503,40409,1719,2247,35,32,5,28,37183,46809
354,2.0,2.0,3.0,0.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,0.0,2285.0,52.0,2474.0,2248.0,727.0,814.0,130.0,68.0,405.0,597.0,1.0,2.0,1.0,5.0,0.0,0.0,3.0,3.0,3.0,5.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,128.0,0.0,4.0,0.0,4.0,119.0,8.0,0.0,9.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,14.0,8.0,12.0,10.0,11.0,10.0,12.0,12.0,12.0,10.0,11335.0,1407.0,6991.0,0.0,349.0,3234.0,1881.0,4446.0,77.0,4089.0,173.0,33.0,20.0,95.0,178.0,2.0,156.0,25.0,159.0,139.0,1550.0,164.0,1181.0,3888.0,5764.0,550.0,12834.0,107.0,5104.0,46.0,1.0,35102.0,129941.0,202886.0,14212.0,23834.0,19829.0,109985.0,166236.0,62089.0,96468.0,1200311.0,13642.0,1572.0,8572.0,3888.0,6235.0,3939.0,14715.0,5467.0,5352.0,4135.0,10720.0,4312.0,8059.0,6023.0,8927.0,5089.0,9465.0,7103.0,6815.0,6072.0,4.0,10.0,756.0,0.0,400.0,0.0,120.0,154.0,0.0,913.0,170.0,0.0,6.0,21.0,17.0,8.0,10.0,23.0,9.0,4.0,6.0,11.0,100.0,11768.0,4831.0,9437.0,7237.0,8408.0,6405.0,9182.0,9029.0,8826.0,6602.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,7,16,30,30,136,131,15,7,57,54,21909,11900,468,512,12933,18255,295863,564719,36276,31241,38818,33767,1430,1083,64,51,15,7,43255,38470
355,3.0,3.0,3.0,5.0,3.0,5.0,0.0,3.0,1.0,2.0,1.0,1.0,95.0,465.0,257.0,782.0,2049.0,1356.0,193.0,333.0,753.0,599.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,CLASSIC,CUSTOM_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,88.0,23.0,14.0,0.0,0.0,99.0,8.0,4.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,13.0,8.0,10.0,12.0,11.0,9.0,11.0,10.0,11.0,10.0,3427.0,1391.0,339.0,6591.0,231.0,1191.0,0.0,498.0,487.0,10565.0,144.0,29.0,11.0,157.0,156.0,31.0,133.0,12.0,155.0,173.0,1701.0,336.0,3688.0,509.0,7258.0,604.0,5392.0,2051.0,5346.0,368.0,1.0,38256.0,21468.0,385133.0,74523.0,24609.0,32748.0,105453.0,323295.0,32961.0,162293.0,1200371.0,7530.0,2047.0,4346.0,7100.0,7884.0,2110.0,8466.0,2597.0,5899.0,10934.0,8440.0,4290.0,5857.0,7142.0,7724.0,4851.0,5843.0,5873.0,7028.0,7849.0,10.0,4.0,2401.0,320.0,318.0,0.0,393.0,314.0,3073.0,48.0,66.0,0.0,12.0,51.0,7.0,19.0,14.0,48.0,12.0,25.0,16.0,12.0,200.0,10508.0,4647.0,7072.0,9168.0,7680.0,6039.0,8249.0,6820.0,8392.0,7134.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,10,30,30,132,111,9,4,55,50,11779,12941,499,502,13760,13493,555269,645470,28970,29943,34014,30883,3426,3507,100,116,19,9,40467,35242
356,2.0,6.0,3.0,0.0,8.0,6.0,3.0,6.0,2.0,6.0,0.0,1.0,1096.0,157.0,599.0,747.0,514.0,160.0,1099.0,616.0,144.0,850.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,4.0,8.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,4.0,118.0,0.0,5.0,1.0,2.0,7.0,6.0,1.0,2.0,3.0,3.0,11.0,9.0,12.0,12.0,10.0,9.0,13.0,12.0,11.0,11.0,2345.0,1278.0,748.0,5705.0,355.0,4001.0,471.0,281.0,820.0,11556.0,105.0,29.0,25.0,150.0,143.0,32.0,158.0,27.0,145.0,135.0,2849.0,1042.0,7661.0,690.0,4986.0,1002.0,5760.0,6589.0,6894.0,362.0,1.0,176290.0,110405.0,188106.0,13185.0,66008.0,26659.0,132288.0,412635.0,30136.0,116247.0,1200218.0,5439.0,2321.0,8720.0,6988.0,5342.0,5591.0,7889.0,7285.0,7715.0,12208.0,5467.0,5737.0,8474.0,8002.0,6939.0,5345.0,8049.0,8531.0,7074.0,7580.0,9.0,4.0,245.0,0.0,310.0,592.0,0.0,588.0,1658.0,414.0,0.0,289.0,144.0,43.0,6.0,15.0,63.0,47.0,10.0,4.0,18.0,8.0,200.0,8538.0,5565.0,9724.0,8935.0,7044.0,5718.0,9990.0,8809.0,7625.0,7340.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,13,17,30,30,123,127,17,13,54,56,13154,14406,455,494,17188,20647,470248,801711,32080,37418,34227,36971,1735,2361,275,83,19,23,39959,39329
357,1.0,2.0,3.0,7.0,5.0,11.0,3.0,2.0,1.0,1.0,1.0,0.0,642.0,521.0,643.0,896.0,576.0,729.0,143.0,248.0,189.0,1255.0,3.0,6.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,3.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.0,0.0,0.0,0.0,12.0,123.0,4.0,4.0,1.0,0.0,6.0,3.0,4.0,1.0,3.0,1.0,12.0,7.0,11.0,12.0,11.0,9.0,13.0,11.0,13.0,11.0,1829.0,1481.0,885.0,11359.0,257.0,3344.0,6697.0,0.0,780.0,972.0,164.0,15.0,4.0,162.0,183.0,37.0,166.0,5.0,162.0,134.0,8973.0,426.0,4408.0,999.0,5181.0,1728.0,4232.0,4473.0,2691.0,6437.0,1.0,372553.0,64054.0,329137.0,165000.0,339317.0,185510.0,849996.0,99851.0,88026.0,148917.0,1200406.0,10802.0,1907.0,5594.0,12358.0,6366.0,5549.0,10930.0,6694.0,4077.0,7621.0,6517.0,4246.0,7293.0,7986.0,9041.0,5279.0,7968.0,7138.0,6849.0,7130.0,4.0,8.0,0.0,0.0,301.0,0.0,927.0,476.0,0.0,2220.0,605.0,212.0,11.0,64.0,18.0,8.0,14.0,36.0,22.0,3.0,7.0,55.0,100.0,8984.0,3665.0,7761.0,9267.0,8174.0,5477.0,10690.0,7826.0,10323.0,7357.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8,15,30,30,104,143,15,8,55,55,17674,9930,550,482,21289,18259,1391517,1250844,40669,31229,36116,33331,1704,3037,87,151,27,9,39663,39861
358,3.0,16.0,4.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,0.0,1.0,593.0,571.0,308.0,364.0,298.0,186.0,1150.0,1066.0,731.0,1024.0,5.0,1.0,3.0,4.0,6.0,6.0,3.0,4.0,2.0,5.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,4.0,0.0,7.0,104.0,23.0,4.0,1.0,2.0,7.0,3.0,2.0,2.0,9.0,3.0,11.0,9.0,11.0,11.0,11.0,9.0,13.0,11.0,12.0,11.0,1427.0,5227.0,7362.0,6690.0,632.0,4216.0,444.0,1649.0,10361.0,1551.0,105.0,4.0,23.0,109.0,137.0,22.0,142.0,19.0,139.0,160.0,8966.0,715.0,1491.0,696.0,11023.0,1755.0,13949.0,8124.0,581.0,7198.0,2.0,32836.0,128012.0,197366.0,148095.0,84272.0,72178.0,213568.0,431458.0,66466.0,0.0,1200432.0,10446.0,6195.0,9947.0,8070.0,12465.0,6566.0,17115.0,10365.0,10943.0,9062.0,6263.0,6130.0,8133.0,6470.0,7583.0,4796.0,9350.0,9606.0,8871.0,9499.0,9.0,0.0,53.0,253.0,1093.0,683.0,810.0,594.0,2721.0,592.0,0.0,313.0,6.0,27.0,7.0,3.0,7.0,27.0,5.0,8.0,8.0,10.0,200.0,7824.0,5656.0,7908.0,7364.0,7434.0,5125.0,10742.0,8529.0,9878.0,8557.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,24,15,30,30,97,138,15,24,53,56,20327,19232,396,464,23931,30567,534747,839504,47494,53680,33245,43456,3233,3879,50,58,27,46,35655,43362
359,4.0,1.0,4.0,4.0,6.0,13.0,1.0,3.0,3.0,5.0,0.0,0.0,1927.0,522.0,285.0,183.0,315.0,138.0,496.0,238.0,40.0,705.0,1.0,5.0,1.0,2.0,4.0,3.0,10.0,4.0,8.0,2.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,106.0,14.0,0.0,4.0,0.0,60.0,0.0,9.0,11.0,3.0,7.0,10.0,1.0,0.0,1.0,2.0,14.0,8.0,12.0,13.0,11.0,10.0,10.0,10.0,10.0,12.0,14818.0,4183.0,1228.0,1313.0,929.0,5539.0,618.0,439.0,6587.0,1768.0,161.0,12.0,16.0,149.0,138.0,15.0,69.0,30.0,87.0,168.0,1234.0,506.0,7733.0,10773.0,4646.0,633.0,7150.0,4583.0,1434.0,7556.0,0.0,95651.0,18087.0,520865.0,94380.0,71340.0,109465.0,91694.0,294174.0,79938.0,12196.0,1200337.0,17212.0,5265.0,9354.0,12778.0,5576.0,6788.0,9567.0,5406.0,9997.0,9324.0,12072.0,5752.0,8709.0,10288.0,7315.0,6138.0,4926.0,5523.0,6160.0,8275.0,1.0,6.0,1160.0,576.0,392.0,692.0,0.0,616.0,1798.0,384.0,1975.0,0.0,7.0,14.0,8.0,16.0,6.0,16.0,5.0,5.0,26.0,7.0,100.0,12248.0,4987.0,9027.0,10488.0,7888.0,6202.0,6883.0,6432.0,6450.0,9112.0,0.0,2.0,3.0,2.0,6.0,0.0,0.0,11,29,30,30,136,69,29,11,60,50,23827,13595,479,366,25019,21229,891701,496089,51708,39559,44522,30636,2860,4733,53,57,31,13,45853,33864
360,5.0,7.0,2.0,3.0,5.0,10.0,3.0,9.0,3.0,0.0,0.0,1.0,264.0,100.0,280.0,91.0,386.0,184.0,2011.0,1262.0,184.0,1623.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,0.0,6.0,5.0,1.0,2.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,104.0,0.0,0.0,7.0,0.0,8.0,3.0,2.0,0.0,4.0,5.0,11.0,9.0,10.0,11.0,10.0,10.0,12.0,13.0,11.0,11.0,9740.0,2029.0,1233.0,1133.0,493.0,4316.0,53.0,10027.0,688.0,6078.0,86.0,9.0,18.0,121.0,152.0,9.0,123.0,18.0,106.0,122.0,1328.0,436.0,9355.0,9430.0,9551.0,541.0,11932.0,2295.0,8544.0,2032.0,0.0,11374.0,91722.0,258739.0,52221.0,31044.0,33496.0,141200.0,630614.0,17663.0,143770.0,1200321.0,11698.0,2465.0,11008.0,10789.0,10044.0,5079.0,14875.0,12590.0,9563.0,8678.0,7444.0,4485.0,7405.0,7406.0,7941.0,5809.0,8686.0,8897.0,6884.0,7823.0,6.0,3.0,630.0,0.0,418.0,226.0,0.0,222.0,2889.0,268.0,330.0,567.0,5.0,22.0,10.0,6.0,9.0,31.0,9.0,5.0,3.0,2.0,200.0,8545.0,5204.0,6836.0,7720.0,7170.0,6372.0,8844.0,10329.0,8003.0,8137.0,1.0,7.0,5.0,1.0,0.0,0.0,1.0,21,20,30,30,64,104,20,21,52,56,16915,18875,386,378,30205,25239,386874,1024969,48618,48171,36005,36775,1496,4054,61,41,25,22,36643,40517
361,3.0,7.0,5.0,4.0,5.0,13.0,6.0,4.0,4.0,5.0,1.0,1.0,1108.0,364.0,880.0,205.0,1102.0,421.0,987.0,957.0,508.0,184.0,6.0,4.0,4.0,3.0,6.0,4.0,2.0,6.0,4.0,10.0,4.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,112.0,0.0,8.0,0.0,0.0,86.0,5.0,5.0,1.0,2.0,5.0,9.0,11.0,0.0,7.0,4.0,12.0,8.0,12.0,12.0,11.0,9.0,13.0,11.0,11.0,10.0,6254.0,1050.0,5725.0,9761.0,1356.0,3994.0,6271.0,9430.0,7190.0,590.0,151.0,14.0,11.0,101.0,127.0,34.0,147.0,19.0,111.0,118.0,836.0,1740.0,1757.0,493.0,12461.0,1445.0,3532.0,1030.0,1843.0,8206.0,1.0,593376.0,47043.0,559987.0,85396.0,225032.0,223572.0,94463.0,254695.0,141776.0,466544.0,1200329.0,7494.0,3059.0,8757.0,10521.0,15601.0,5850.0,9804.0,11275.0,9033.0,9654.0,7478.0,4814.0,8320.0,7915.0,9452.0,6236.0,9312.0,9157.0,8893.0,7069.0,3.0,4.0,403.0,268.0,1274.0,266.0,1783.0,410.0,0.0,814.0,0.0,857.0,9.0,21.0,16.0,13.0,6.0,24.0,430.0,3.0,11.0,7.0,100.0,9549.0,4967.0,9024.0,9350.0,8036.0,5967.0,10580.0,8444.0,8068.0,6686.0,0.0,7.0,3.0,1.0,8.0,0.0,0.0,23,26,30,30,127,96,26,23,56,53,27090,24531,424,409,16992,16351,1687363,1004521,48223,42825,39401,39245,4136,1939,68,472,30,26,41926,38745
362,2.0,9.0,2.0,0.0,4.0,3.0,6.0,10.0,8.0,3.0,1.0,0.0,32.0,1157.0,333.0,911.0,1102.0,490.0,264.0,1564.0,372.0,2442.0,6.0,2.0,4.0,7.0,4.0,3.0,3.0,1.0,3.0,7.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,102.0,6.0,4.0,0.0,0.0,124.0,4.0,0.0,2.0,3.0,2.0,2.0,7.0,3.0,2.0,10.0,12.0,10.0,12.0,11.0,12.0,10.0,12.0,12.0,13.0,11.0,0.0,5041.0,4480.0,711.0,1379.0,2465.0,6917.0,464.0,12059.0,468.0,139.0,29.0,34.0,134.0,140.0,35.0,123.0,8.0,116.0,138.0,6702.0,472.0,280.0,2156.0,10442.0,1136.0,907.0,5180.0,1763.0,8687.0,2.0,82640.0,196314.0,120479.0,22986.0,58410.0,171430.0,339237.0,228814.0,74610.0,117501.0,1200357.0,7502.0,5881.0,4780.0,2894.0,13785.0,4056.0,8292.0,5976.0,15260.0,10190.0,6822.0,7097.0,7123.0,6881.0,10177.0,5770.0,6839.0,7714.0,9962.0,8657.0,8.0,4.0,800.0,368.0,20.0,26.0,1963.0,454.0,467.0,332.0,1437.0,1034.0,5.0,39.0,65.0,4.0,5.0,47.0,9.0,5.0,71.0,11.0,200.0,9400.0,6865.0,8890.0,7437.0,8811.0,6188.0,9087.0,9061.0,10094.0,7843.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,24,16,30,30,112,136,16,24,57,58,9035,24949,482,414,20716,17009,455945,956476,33017,45599,36773,40269,3263,3638,126,135,11,36,40726,42950
363,8.0,5.0,2.0,6.0,5.0,9.0,4.0,6.0,3.0,5.0,0.0,0.0,583.0,387.0,589.0,889.0,97.0,641.0,774.0,1746.0,131.0,65.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,7.0,8.0,5.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.19.398.9466,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.0,4.0,0.0,4.0,4.0,115.0,0.0,0.0,3.0,1.0,4.0,12.0,4.0,3.0,4.0,5.0,12.0,9.0,10.0,13.0,11.0,10.0,13.0,12.0,11.0,9.0,5141.0,7626.0,398.0,4012.0,8194.0,8822.0,1022.0,0.0,1429.0,558.0,106.0,22.0,2.0,129.0,140.0,28.0,118.0,9.0,111.0,104.0,1659.0,221.0,5112.0,10757.0,232.0,1323.0,7639.0,7171.0,5636.0,4433.0,0.0,259544.0,102735.0,206216.0,77849.0,66717.0,237239.0,102349.0,107528.0,96694.0,17374.0,1200254.0,6800.0,7848.0,5929.0,15630.0,8427.0,10512.0,10592.0,9597.0,8416.0,4992.0,7158.0,5192.0,7014.0,10934.0,8047.0,7476.0,8264.0,8096.0,7146.0,5890.0,0.0,7.0,0.0,0.0,417.0,860.0,0.0,366.0,1931.0,2426.0,1350.0,0.0,3.0,17.0,5.0,9.0,7.0,13.0,5.0,1.0,7.0,7.0,100.0,8739.0,5979.0,6888.0,10254.0,8257.0,6582.0,10483.0,8798.0,8128.0,5836.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,16,26,30,30,114,119,26,16,56,54,26567,10635,405,364,19083,25100,847565,426680,47298,41445,40629,34588,1643,5707,37,37,30,23,40720,39224
364,1.0,11.0,3.0,5.0,4.0,4.0,1.0,10.0,0.0,8.0,0.0,1.0,928.0,188.0,761.0,462.0,678.0,129.0,283.0,247.0,824.0,459.0,3.0,4.0,5.0,6.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,84.0,0.0,0.0,0.0,4.0,104.0,20.0,8.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,14.0,13.0,10.0,10.0,11.0,11.0,9.0,12.0,11.0,12.0,11.0,3646.0,3962.0,824.0,7327.0,3701.0,1313.0,0.0,479.0,12826.0,1223.0,161.0,10.0,14.0,104.0,134.0,34.0,113.0,13.0,117.0,142.0,9887.0,666.0,6548.0,257.0,7914.0,311.0,9312.0,4456.0,1842.0,12120.0,1.0,90259.0,144468.0,133358.0,96088.0,858.0,95322.0,189332.0,378805.0,421713.0,163857.0,1200456.0,13533.0,4629.0,8510.0,7584.0,11616.0,1624.0,9312.0,5226.0,15501.0,13343.0,7778.0,5163.0,6951.0,6762.0,6736.0,4424.0,7473.0,6622.0,10063.0,7534.0,7.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,0.0,290.0,831.0,0.0,12.0,31.0,3.0,8.0,6.0,24.0,10.0,7.0,11.0,9.0,200.0,9971.0,6467.0,6880.0,8090.0,7332.0,5165.0,8643.0,8363.0,9474.0,7435.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,24,12,30,30,88,136,12,24,54,56,16811,18490,447,395,24917,28396,415885,1298175,42867,48011,32651,36855,1137,1121,53,68,17,30,37438,40382
365,1.0,6.0,4.0,4.0,9.0,4.0,4.0,7.0,4.0,2.0,1.0,0.0,681.0,181.0,1224.0,561.0,356.0,229.0,898.0,368.0,1098.0,305.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,CLASSIC,MATCHED_GAME,11.20.400.7328,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,8.0,4.0,0.0,4.0,132.0,8.0,0.0,3.0,1.0,4.0,3.0,2.0,4.0,2.0,6.0,11.0,9.0,11.0,12.0,11.0,9.0,12.0,12.0,13.0,11.0,7261.0,3644.0,350.0,558.0,0.0,2452.0,1782.0,8874.0,1793.0,1366.0,112.0,4.0,24.0,142.0,142.0,23.0,156.0,14.0,163.0,140.0,227.0,227.0,4618.0,5211.0,6709.0,1179.0,5907.0,147.0,6640.0,7042.0,1.0,155282.0,28835.0,352861.0,72038.0,5881.0,131708.0,43671.0,104730.0,94960.0,1553.0,1200426.0,7488.0,4424.0,5325.0,6294.0,8470.0,3885.0,7690.0,9184.0,9421.0,8408.0,6111.0,5281.0,8139.0,7401.0,8421.0,5674.0,8816.0,7818.0,9657.0,7985.0,8.0,3.0,0.0,552.0,356.0,524.0,1760.0,254.0,0.0,162.0,987.0,0.0,9.0,23.0,5.0,18.0,5.0,34.0,14.0,1.0,11.0,12.0,200.0,8001.0,5819.0,8336.0,8835.0,8172.0,5781.0,9568.0,9409.0,10495.0,7495.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,19,16,30,30,113,144,16,19,54,57,10621,17459,443,477,17944,19963,717770,273749,31462,39127,35746,39557,2894,1701,71,61,22,23,39125,42786
